"Market + customer_segment",product_name,product_price,sales,year_month,average_benefit_per_order,Distribution
Europe&Consumer,"Bag Boy Beverage Holder",24.98999977,49.97999954,2015-09,19.159999845,2
Europe&Corporate,"Bag Boy Beverage Holder",24.98999977,74.97000122,2015-09,1.25999999,1
Europe&Consumer,"Bag Boy Beverage Holder",24.98999977,24.98999977,2015-09,2.799999952,1
Europe&Consumer,"Bag Boy Beverage Holder",24.98999977,74.97000122,2015-09,23.22999954,1
Europe&Corporate,"Bag Boy Beverage Holder",24.98999977,49.97999954,2015-08,-63.02000046,1
Europe&Corporate,"Bag Boy Beverage Holder",24.98999977,124.9499969,2015-08,3,1
Europe&Corporate,"Bag Boy Beverage Holder",24.98999977,24.98999977,2015-07,10.80000019,1
Europe&Corporate,"Bag Boy Beverage Holder",24.98999977,74.97000122,2015-07,-56.93000031,1
"Europe&Home Office","Bag Boy Beverage Holder",24.98999977,49.97999954,2015-07,12.60999966,1
Europe&Corporate,"Bag Boy Beverage Holder",24.98999977,124.9499969,2015-06,32.61000061,1
Europe&Consumer,"Bag Boy Beverage Holder",24.98999977,124.9499969,2015-06,8.48500061,2
Europe&Corporate,"Bag Boy Beverage Holder",24.98999977,24.98999977,2015-06,1.629999995,1
"Europe&Home Office","Bag Boy Beverage Holder",24.98999977,74.97000122,2015-06,19.79000092,1
LATAM&Corporate,"Bag Boy Beverage Holder",24.98999977,24.98999977,2015-05,11.25,1
"LATAM&Home Office","Bag Boy Beverage Holder",24.98999977,99.95999908,2015-05,-69.61000061,1
LATAM&Corporate,"Bag Boy Beverage Holder",24.98999977,124.9499969,2015-05,34.24000168,1
LATAM&Consumer,"Bag Boy Beverage Holder",24.98999977,49.97999954,2015-05,16.37000084,1
LATAM&Consumer,"Bag Boy Beverage Holder",24.98999977,124.9499969,2015-04,8.104999899500001,2
LATAM&Corporate,"Bag Boy Beverage Holder",24.98999977,124.9499969,2015-04,30.45999908,1
LATAM&Consumer,"Bag Boy Beverage Holder",24.98999977,24.98999977,2015-03,5.199999809,1
LATAM&Consumer,"Bag Boy Beverage Holder",24.98999977,49.97999954,2015-03,3.049999952,1
LATAM&Consumer,"Bag Boy Beverage Holder",24.98999977,99.95999908,2015-03,11.82000017,2
LATAM&Corporate,"Bag Boy Beverage Holder",24.98999977,49.97999954,2015-03,7.4550001625,2
LATAM&Corporate,"Bag Boy Beverage Holder",24.98999977,24.98999977,2015-03,-40,1
LATAM&Corporate,"Bag Boy Beverage Holder",24.98999977,74.97000122,2015-02,5.099999905,1
LATAM&Corporate,"Bag Boy Beverage Holder",24.98999977,99.95999908,2015-02,38.38000107,1
LATAM&Consumer,"Bag Boy Beverage Holder",24.98999977,99.95999908,2015-02,40.93000031,1
LATAM&Corporate,"Bag Boy Beverage Holder",24.98999977,99.95999908,2015-01,-0.4400000569999998,2
LATAM&Corporate,"Bag Boy Beverage Holder",24.98999977,124.9499969,2015-01,36.079999924999996,2
LATAM&Corporate,"Bag Boy Beverage Holder",24.98999977,74.97000122,2015-01,7.78000021,1
"Pacific Asia&Corporate","Clicgear 8.0 Shoe Brush",9.989999771,49.95000076,2015-12,5.179999828,1
"Pacific Asia&Home Office","Clicgear 8.0 Shoe Brush",9.989999771,49.95000076,2015-12,3.069999933,1
"Pacific Asia&Consumer","Clicgear 8.0 Shoe Brush",9.989999771,29.96999931,2015-12,8.710000038,1
"Pacific Asia&Consumer","Clicgear 8.0 Shoe Brush",9.989999771,49.95000076,2015-12,18.78000069,1
"Pacific Asia&Consumer","Clicgear 8.0 Shoe Brush",9.989999771,9.989999771,2015-12,0.699999988,1
"Pacific Asia&Consumer","Clicgear 8.0 Shoe Brush",9.989999771,49.95000076,2015-11,13.98999977,1
"Pacific Asia&Home Office","Clicgear 8.0 Shoe Brush",9.989999771,49.95000076,2015-11,14.84000015,1
"Pacific Asia&Corporate","Clicgear 8.0 Shoe Brush",9.989999771,49.95000076,2015-11,6.119999886,1
"Pacific Asia&Consumer","Clicgear 8.0 Shoe Brush",9.989999771,9.989999771,2015-11,4.699999809,1
"Pacific Asia&Home Office","Clicgear 8.0 Shoe Brush",9.989999771,39.95999908,2015-11,3.279999971,1
"Pacific Asia&Home Office","Clicgear 8.0 Shoe Brush",9.989999771,19.97999954,2015-11,5.519999981,1
"Pacific Asia&Corporate","Clicgear 8.0 Shoe Brush",9.989999771,19.97999954,2015-11,7.71999979,1
"Pacific Asia&Corporate","Clicgear 8.0 Shoe Brush",9.989999771,29.96999931,2015-10,0.239999995,1
Europe&Consumer,"Clicgear 8.0 Shoe Brush",9.989999771,49.95000076,2015-10,-7.690000057,1
"Europe&Home Office","Clicgear 8.0 Shoe Brush",9.989999771,39.95999908,2015-10,9.590000153,1
Europe&Consumer,"Clicgear 8.0 Shoe Brush",9.989999771,29.96999931,2015-09,3.390000105,1
"Europe&Home Office","Clicgear 8.0 Shoe Brush",9.989999771,19.97999954,2015-08,5.079999924,1
Europe&Corporate,"Clicgear 8.0 Shoe Brush",9.989999771,9.989999771,2015-08,2.74000001,1
Europe&Corporate,"Clicgear 8.0 Shoe Brush",9.989999771,9.989999771,2015-07,4.320000172,1
Europe&Consumer,"Clicgear 8.0 Shoe Brush",9.989999771,39.95999908,2015-06,13.03999996,1
Europe&Corporate,"Clicgear 8.0 Shoe Brush",9.989999771,9.989999771,2015-06,-2.019999981,1
Europe&Corporate,"Clicgear 8.0 Shoe Brush",9.989999771,19.97999954,2015-06,7.119999886,1
LATAM&Corporate,"Clicgear 8.0 Shoe Brush",9.989999771,19.97999954,2015-05,-49.93000031,1
LATAM&Corporate,"Clicgear 8.0 Shoe Brush",9.989999771,49.95000076,2015-05,-28.125000475,2
LATAM&Consumer,"Clicgear 8.0 Shoe Brush",9.989999771,29.96999931,2015-05,7.360000134,1
LATAM&Corporate,"Clicgear 8.0 Shoe Brush",9.989999771,29.96999931,2015-05,6.389999747,2
LATAM&Corporate,"Clicgear 8.0 Shoe Brush",9.989999771,39.95999908,2015-05,2.970000029,1
LATAM&Corporate,"Clicgear 8.0 Shoe Brush",9.989999771,29.96999931,2015-04,7.300000191,1
LATAM&Consumer,"Clicgear 8.0 Shoe Brush",9.989999771,39.95999908,2015-04,12.59000015,1
LATAM&Consumer,"Clicgear 8.0 Shoe Brush",9.989999771,49.95000076,2015-03,-6.7699995049999995,2
LATAM&Consumer,"Clicgear 8.0 Shoe Brush",9.989999771,29.96999931,2015-03,-7.190000057,1
LATAM&Corporate,"Clicgear 8.0 Shoe Brush",9.989999771,39.95999908,2015-02,-64.25999832,2
LATAM&Consumer,"Clicgear 8.0 Shoe Brush",9.989999771,49.95000076,2015-02,0.560000002,1
LATAM&Consumer,"Clicgear 8.0 Shoe Brush",9.989999771,39.95999908,2015-02,10.0699997,1
LATAM&Consumer,"Clicgear 8.0 Shoe Brush",9.989999771,9.989999771,2015-02,1.120000005,1
LATAM&Consumer,"Clicgear 8.0 Shoe Brush",9.989999771,19.97999954,2015-01,6.289999962,1
"Pacific Asia&Consumer","Clicgear Rovic Cooler Bag",39.99000168,199.9499969,2015-12,7.599999905,1
"Pacific Asia&Consumer","Clicgear Rovic Cooler Bag",39.99000168,199.9499969,2015-11,66.91000366,1
"Pacific Asia&Home Office","Clicgear Rovic Cooler Bag",39.99000168,119.9700012,2015-11,39.06000137,1
"Pacific Asia&Corporate","Clicgear Rovic Cooler Bag",39.99000168,199.9499969,2015-11,1.700000048,1
"Pacific Asia&Home Office","Clicgear Rovic Cooler Bag",39.99000168,39.99000168,2015-11,12.73999977,1
"Pacific Asia&Consumer","Clicgear Rovic Cooler Bag",39.99000168,79.98000336,2015-10,0,1
Europe&Consumer,"Clicgear Rovic Cooler Bag",39.99000168,199.9499969,2015-10,53.93000031,1
Europe&Consumer,"Clicgear Rovic Cooler Bag",39.99000168,159.9600067,2015-10,0,1
"Europe&Home Office","Clicgear Rovic Cooler Bag",39.99000168,199.9499969,2015-08,60.88000107,1
"Europe&Home Office","Clicgear Rovic Cooler Bag",39.99000168,79.98000336,2015-08,7.039999962,1
"Europe&Home Office","Clicgear Rovic Cooler Bag",39.99000168,119.9700012,2015-08,43.18999863,1
Europe&Corporate,"Clicgear Rovic Cooler Bag",39.99000168,159.9600067,2015-08,29.98999977,1
Europe&Consumer,"Clicgear Rovic Cooler Bag",39.99000168,79.98000336,2015-08,22.95999908,1
Europe&Corporate,"Clicgear Rovic Cooler Bag",39.99000168,79.98000336,2015-07,-117.7699966,1
Europe&Consumer,"Clicgear Rovic Cooler Bag",39.99000168,199.9499969,2015-07,58.88999939,1
Europe&Consumer,"Clicgear Rovic Cooler Bag",39.99000168,159.9600067,2015-07,-34.245000825000005,2
Europe&Consumer,"Clicgear Rovic Cooler Bag",39.99000168,39.99000168,2015-07,12.73999977,1
Europe&Consumer,"Clicgear Rovic Cooler Bag",39.99000168,79.98000336,2015-06,14.89000034,1
LATAM&Consumer,"Clicgear Rovic Cooler Bag",39.99000168,199.9499969,2015-05,-11.579998006666662,3
LATAM&Consumer,"Clicgear Rovic Cooler Bag",39.99000168,159.9600067,2015-05,15.90999985,1
LATAM&Corporate,"Clicgear Rovic Cooler Bag",39.99000168,159.9600067,2015-05,53.77999878,1
LATAM&Consumer,"Clicgear Rovic Cooler Bag",39.99000168,39.99000168,2015-05,4.909999847,1
LATAM&Corporate,"Clicgear Rovic Cooler Bag",39.99000168,119.9700012,2015-04,-75.44999695,1
LATAM&Corporate,"Clicgear Rovic Cooler Bag",39.99000168,159.9600067,2015-03,39.34999847,1
"LATAM&Home Office","Clicgear Rovic Cooler Bag",39.99000168,39.99000168,2015-03,13.30000019,1
LATAM&Consumer,"Clicgear Rovic Cooler Bag",39.99000168,199.9499969,2015-03,97.98000336,1
"LATAM&Home Office","Clicgear Rovic Cooler Bag",39.99000168,79.98000336,2015-02,21.75,1
LATAM&Consumer,"Clicgear Rovic Cooler Bag",39.99000168,79.98000336,2015-01,18.55999947,1
"LATAM&Home Office","Clicgear Rovic Cooler Bag",39.99000168,79.98000336,2015-01,-95.04000092,1
"Pacific Asia&Consumer","Top Flite Women's 2014 XL Hybrid",19.98999977,59.97000122,2015-12,19.59000015,1
"Pacific Asia&Home Office","Top Flite Women's 2014 XL Hybrid",19.98999977,99.94999695,2015-12,-46.47999954,1
"Pacific Asia&Corporate","Top Flite Women's 2014 XL Hybrid",19.98999977,19.98999977,2015-12,-2.400000095,1
"Pacific Asia&Home Office","Top Flite Women's 2014 XL Hybrid",19.98999977,39.97999954,2015-11,9.819999695,1
"Pacific Asia&Corporate","Top Flite Women's 2014 XL Hybrid",19.98999977,59.97000122,2015-11,0,1
"Pacific Asia&Corporate","Top Flite Women's 2014 XL Hybrid",19.98999977,39.97999954,2015-11,-57.5699997,1
"Europe&Home Office","Top Flite Women's 2014 XL Hybrid",19.98999977,79.95999908,2015-10,-13.97999954,1
Europe&Consumer,"Top Flite Women's 2014 XL Hybrid",19.98999977,99.94999695,2015-10,14.53999996,1
Europe&Consumer,"Top Flite Women's 2014 XL Hybrid",19.98999977,59.97000122,2015-10,18.42000008,1
Europe&Consumer,"Top Flite Women's 2014 XL Hybrid",19.98999977,79.95999908,2015-10,23.64999962,1
Europe&Corporate,"Top Flite Women's 2014 XL Hybrid",19.98999977,99.94999695,2015-10,34,1
Europe&Consumer,"Top Flite Women's 2014 XL Hybrid",19.98999977,39.97999954,2015-09,-26.22999954,1
Europe&Corporate,"Top Flite Women's 2014 XL Hybrid",19.98999977,59.97000122,2015-09,-11.86999989,1
Europe&Consumer,"Top Flite Women's 2014 XL Hybrid",19.98999977,19.98999977,2015-08,7.0900001525,2
Europe&Consumer,"Top Flite Women's 2014 XL Hybrid",19.98999977,19.98999977,2015-07,-3.569999933,1
Europe&Consumer,"Top Flite Women's 2014 XL Hybrid",19.98999977,39.97999954,2015-07,-11.835000158,2
"Europe&Home Office","Top Flite Women's 2014 XL Hybrid",19.98999977,79.95999908,2015-07,24.55999947,1
Europe&Corporate,"Top Flite Women's 2014 XL Hybrid",19.98999977,39.97999954,2015-07,15.97000027,1
Europe&Corporate,"Top Flite Women's 2014 XL Hybrid",19.98999977,79.95999908,2015-07,20.45000076,1
Europe&Corporate,"Top Flite Women's 2014 XL Hybrid",19.98999977,59.97000122,2015-06,12.43999958,1
Europe&Corporate,"Top Flite Women's 2014 XL Hybrid",19.98999977,99.94999695,2015-06,27.03000069,1
LATAM&Corporate,"Top Flite Women's 2014 XL Hybrid",19.98999977,59.97000122,2015-05,20.815000535000003,2
LATAM&Corporate,"Top Flite Women's 2014 XL Hybrid",19.98999977,39.97999954,2015-05,3.359999895,1
LATAM&Corporate,"Top Flite Women's 2014 XL Hybrid",19.98999977,79.95999908,2015-04,26.51000023,1
LATAM&Corporate,"Top Flite Women's 2014 XL Hybrid",19.98999977,59.97000122,2015-04,1.909999967,1
LATAM&Consumer,"Top Flite Women's 2014 XL Hybrid",19.98999977,79.95999908,2015-03,-102.3499985,1
LATAM&Consumer,"Top Flite Women's 2014 XL Hybrid",19.98999977,19.98999977,2015-04,3.25999999,1
LATAM&Consumer,"Top Flite Women's 2014 XL Hybrid",19.98999977,39.97999954,2015-03,2.440000057,1
LATAM&Consumer,"Top Flite Women's 2014 XL Hybrid",19.98999977,19.98999977,2015-03,8.739999771,1
LATAM&Consumer,"Top Flite Women's 2014 XL Hybrid",19.98999977,79.95999908,2015-02,34.20999908,1
"LATAM&Home Office","Top Flite Women's 2014 XL Hybrid",19.98999977,79.95999908,2015-02,31.65999985,1
"LATAM&Home Office","Top Flite Women's 2014 XL Hybrid",19.98999977,59.97000122,2015-02,-10.71000004,1
LATAM&Consumer,"Top Flite Women's 2014 XL Hybrid",19.98999977,59.97000122,2015-01,16.95999908,1
LATAM&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,199.9499969,2015-05,32.676666583333336,6
LATAM&Corporate,"Glove It Women's Imperial Golf Glove",19.98999977,99.94999695,2015-02,48,1
LATAM&Corporate,"Titleist Pro V1 High Numbers Personalized Gol",51.99000168,259.9500122,2015-01,107.81499865,2
LATAM&Corporate,"Team Golf Tennessee Volunteers Putter Grip",24.98999977,124.9499969,2015-02,38.97999954,1
"Pacific Asia&Corporate","Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2015-11,-15.501667184166658,12
"Pacific Asia&Corporate","Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2015-10,-69.555001285,2
"Pacific Asia&Corporate","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,199.9499969,2015-11,72.34600067199999,5
"Pacific Asia&Corporate","Glove It Women's Imperial Golf Glove",19.98999977,99.94999695,2015-12,-34.064999578,2
"Pacific Asia&Corporate","Titleist Pro V1x High Numbers Golf Balls",47.99000168,239.9499969,2015-12,94.73000336,1
"Pacific Asia&Corporate","Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2015-12,24.007270813636378,11
"Pacific Asia&Corporate","Titleist Pro V1x Golf Balls",47.99000168,239.9499969,2015-11,41.444999695,2
"Pacific Asia&Corporate","Glove It Imperial Golf Towel",15.98999977,79.94999695,2015-11,31.85000038,1
Europe&Corporate,"Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2015-08,47.38324336535133,37
Europe&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,59.99000168,2015-08,10.624285993,21
Europe&Corporate,"Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2015-09,39.46812545625001,32
Europe&Corporate,"Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2015-07,23.20656251437501,32
Europe&Corporate,"Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2015-10,18.324515993225805,31
Europe&Corporate,"Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2015-06,36.1756249690625,32
Europe&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,59.99000168,2015-06,-0.1320001837499995,20
LATAM&Corporate,"Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2015-06,63.28571510285715,7
LATAM&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,59.99000168,2015-05,14.251176476058824,17
LATAM&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,59.99000168,2015-03,0.12363657000000022,11
LATAM&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,59.99000168,2015-02,9.1981247070625,16
LATAM&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,39.99000168,2015-03,11.19250023575,4
LATAM&Corporate,"Titleist Pro V1 High Numbers Personalized Gol",51.99000168,51.99000168,2015-02,15.10000038,1
LATAM&Corporate,"Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2015-05,47.85633475593336,30
LATAM&Corporate,"Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2015-02,21.33114272225714,35
LATAM&Corporate,"Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2015-03,4.693666205133334,30
LATAM&Corporate,"Under Armour Hustle Storm Medium Duffle Bag",34.99000168,34.99000168,2015-03,8.4200000765,2
LATAM&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,59.99000168,2015-01,0.25285666185714256,7
LATAM&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,39.99000168,2015-01,9.428000021599999,5
"Pacific Asia&Corporate","Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2015-12,14.395925775925924,27
"Pacific Asia&Corporate","Perfect Fitness Perfect Rip Deck",59.99000168,59.99000168,2015-12,6.419166504583334,12
"Pacific Asia&Corporate","Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2015-11,-7.808333508194447,36
Europe&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,119.9800034,2015-09,-9.205833255500002,12
Europe&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,119.9800034,2015-08,8.525714056428574,14
Europe&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,79.98000336,2015-06,13.962000275,5
LATAM&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,119.9800034,2015-06,21.2150006305,2
LATAM&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,119.9800034,2015-01,16.712726941818183,11
LATAM&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,119.9800034,2015-05,21.7120001792,10
LATAM&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,119.9800034,2015-03,4.3609998895999995,10
"Pacific Asia&Corporate","Under Armour Hustle Storm Medium Duffle Bag",34.99000168,69.98000336,2015-12,8.065000535,2
"Pacific Asia&Corporate","Hirzl Women's Soffft Flex Golf Glove",17.98999977,35.97999954,2015-12,10.0699997,1
"Pacific Asia&Corporate","Perfect Fitness Perfect Rip Deck",59.99000168,119.9800034,2015-10,19.165000915,2
Europe&Corporate,"Team Golf Pittsburgh Steelers Putter Grip",24.98999977,74.97000122,2015-09,28,1
Europe&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,119.9700012,2015-07,26.75,2
Europe&Corporate,"Team Golf San Francisco Giants Putter Grip",24.98999977,74.97000122,2015-08,21.73999977,1
LATAM&Corporate,"Team Golf New England Patriots Putter Grip",24.98999977,74.97000122,2015-05,17.80999947,1
LATAM&Corporate,"Glove It Women's Mod Oval Golf Glove",19.98999977,59.97000122,2015-03,1.970000029,1
"Pacific Asia&Corporate","Glove It Women's Mod Oval Golf Glove",19.98999977,59.97000122,2015-10,22.69000053,1
"Pacific Asia&Corporate","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,119.9700012,2015-10,23.115000725,2
Europe&Corporate,"Team Golf New England Patriots Putter Grip",24.98999977,99.95999908,2015-07,0.800000012,1
Europe&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,159.9600067,2015-09,-25.886668189999998,3
LATAM&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,159.9600067,2015-04,47.31666707966667,3
LATAM&Corporate,"Team Golf Texas Longhorns Putter Grip",24.98999977,99.95999908,2015-03,23.19000053,1
LATAM&Corporate,"Under Armour Hustle Storm Medium Duffle Bag",34.99000168,139.9600067,2015-01,57.09999847,1
Europe&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,199.9499969,2015-07,23.38999939,1
Europe&Corporate,"Glove It Women's Mod Oval 3-Zip Carry All Gol",21.98999977,109.9499969,2015-09,40.5699997,1
Europe&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,199.9499969,2015-10,19.79999924,1
LATAM&Corporate,"Glove It Urban Brick Golf Towel",15.98999977,79.94999695,2015-01,9.58499956,2
LATAM&Corporate,"Titleist Pro V1x Golf Balls",47.99000168,239.9499969,2015-02,82.77999878,1
"Pacific Asia&Corporate","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,199.9499969,2015-10,59.64999962,2
"Pacific Asia&Corporate","Hirzl Women's Soffft Flex Golf Glove",17.98999977,89.94999695,2015-12,13.34000015,1
Europe&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,59.99000168,2015-10,16.01111126011111,9
Europe&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,39.99000168,2015-08,14.9666667,6
LATAM&Corporate,"Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2015-04,40.81966657963334,30
Europe&Corporate,"Team Golf San Francisco Giants Putter Grip",24.98999977,49.97999954,2015-08,6.650000095,1
Europe&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,119.9800034,2015-07,33.87999997857143,7
Europe&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,119.9800034,2015-06,15.647500039999999,8
LATAM&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,119.9800034,2015-04,32.26111120677778,9
LATAM&Corporate,"Team Golf San Francisco Giants Putter Grip",24.98999977,49.97999954,2015-02,12.42000008,1
LATAM&Corporate,"Glove It Women's Mod Oval Golf Glove",19.98999977,39.97999954,2015-03,3.720000029,1
"Pacific Asia&Corporate","Team Golf Pittsburgh Steelers Putter Grip",24.98999977,74.97000122,2015-12,-89.95999908,1
LATAM&Corporate,"Bridgestone e6 Straight Distance NFL San Dieg",31.98999977,159.9499969,2015-02,51.09000015,1
Europe&Corporate,"Nike Women's Tempo Shorts",30,30,2015-07,5.250000119,2
Europe&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,59.99000168,2015-07,11.719999636714286,7
Europe&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,39.99000168,2015-06,-9.9119999892,5
Europe&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,39.99000168,2015-07,6.987499833,4
Europe&Corporate,"Titleist Pro V1x Golf Balls",47.99000168,47.99000168,2015-07,11.78999996,1
Europe&Corporate,"Glove It Women's Mod Oval 3-Zip Carry All Gol",21.98999977,21.98999977,2015-10,1.190000057,1
Europe&Corporate,"Titleist Pro V1x High Numbers Personalized Go",51.99000168,51.99000168,2015-07,11.61999989,1
LATAM&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,39.99000168,2015-04,10.166666667666666,3
LATAM&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,39.99000168,2015-06,14.305000305,2
LATAM&Corporate,"Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2015-01,36.52899950396666,30
LATAM&Corporate,"Team Golf San Francisco Giants Putter Grip",24.98999977,24.98999977,2015-03,-37.49000168,1
"Pacific Asia&Corporate","Perfect Fitness Perfect Rip Deck",59.99000168,59.99000168,2015-11,5.827778154000001,9
"Pacific Asia&Corporate","Titleist Pro V1 High Numbers Personalized Gol",51.99000168,51.99000168,2015-12,-26.01000023,1
"Pacific Asia&Corporate","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,39.99000168,2015-10,8.523333390333333,3
"Pacific Asia&Corporate","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,39.99000168,2015-11,11.297500133749999,4
"Pacific Asia&Corporate","Titleist Pro V1x Golf Balls",47.99000168,47.99000168,2015-12,-20.72999954,1
"Pacific Asia&Corporate","Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2015-10,65.5250010425,4
Europe&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,79.98000336,2015-08,13.252499758874999,8
Europe&Corporate,"Glove It Women's Mod Oval Golf Glove",19.98999977,39.97999954,2015-08,5.239999771,1
Europe&Corporate,"Glove It Imperial Golf Towel",15.98999977,31.97999954,2015-08,4.809999943,1
Europe&Corporate,"Nike Women's Tempo Shorts",30,60,2015-09,19.5,1
Europe&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,119.9800034,2015-10,34.8866672505,6
Europe&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,79.98000336,2015-09,-18.650000575,2
Europe&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,79.98000336,2015-07,29.480000176666667,3
LATAM&Corporate,"Glove It Women's Mod Oval 3-Zip Carry All Gol",21.98999977,43.97999954,2015-01,11.43000031,1
LATAM&Corporate,"Glove It Women's Imperial Golf Glove",19.98999977,39.97999954,2015-03,-29.12999916,1
"Pacific Asia&Corporate","Team Golf Tennessee Volunteers Putter Grip",24.98999977,49.97999954,2015-11,4.690000057,1
Europe&Corporate,"Titleist Pro V1x High Numbers Personalized Go",51.99000168,155.9700012,2015-10,44.09999847,1
Europe&Corporate,"Nike Women's Tempo Shorts",30,90,2015-10,11.25,1
Europe&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,119.9700012,2015-10,26.843999862199997,5
Europe&Corporate,"Team Golf New England Patriots Putter Grip",24.98999977,74.97000122,2015-10,-1.049999952,1
Europe&Corporate,"Team Golf St. Louis Cardinals Putter Grip",24.98999977,74.97000122,2015-07,7.869999886,1
LATAM&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,179.9700012,2015-06,2.109999895,1
LATAM&Corporate,"Glove It Women's Mod Oval 3-Zip Carry All Gol",21.98999977,65.97000122,2015-02,29.12999916,1
LATAM&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,179.9700012,2015-04,19.661250916125,8
LATAM&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,119.9700012,2015-03,42.29999924,1
LATAM&Corporate,"Titleist Pro V1x High Numbers Personalized Go",51.99000168,155.9700012,2015-03,51.59000015,1
LATAM&Corporate,"Titleist Pro V1 High Numbers Personalized Gol",51.99000168,155.9700012,2015-01,42.11000061,1
LATAM&Corporate,"Glove It Women's Mod Oval Golf Glove",19.98999977,59.97000122,2015-06,21.13999939,1
"Pacific Asia&Corporate","Team Golf Texas Longhorns Putter Grip",24.98999977,74.97000122,2015-11,5.610000134,1
"Pacific Asia&Corporate","Team Golf New England Patriots Putter Grip",24.98999977,74.97000122,2015-11,23.87999916,1
Europe&Corporate,"Glove It Imperial Golf Towel",15.98999977,63.95999908,2015-10,5.949999809,1
LATAM&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,239.9600067,2015-06,63.710000995,2
LATAM&Corporate,"Team Golf Pittsburgh Steelers Putter Grip",24.98999977,99.95999908,2015-04,23.46999931,1
LATAM&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,159.9600067,2015-06,10.19999981,1
LATAM&Corporate,"Glove It Imperial Golf Towel",15.98999977,63.95999908,2015-03,13.97999954,2
LATAM&Corporate,"Team Golf Tennessee Volunteers Putter Grip",24.98999977,99.95999908,2015-01,6.300000191,1
"Pacific Asia&Corporate","Perfect Fitness Perfect Rip Deck",59.99000168,239.9600067,2015-10,61.43000031,1
Europe&Corporate,"Team Golf Texas Longhorns Putter Grip",24.98999977,124.9499969,2015-08,5,1
