"Market + customer_segment",product_name,product_price,sales,year_month,average_benefit_per_order,Distribution
"Pacific Asia&Corporate","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,39.99000168,2015-11,11.297500133749999,4
"Pacific Asia&Corporate","Bridgestone e6 Straight Distance NFL Carolina",31.98999977,31.98999977,2016-03,-43.54999924,1
"Pacific Asia&Corporate","Titleist Pro V1x Golf Balls",47.99000168,47.99000168,2015-12,-20.72999954,1
"Pacific Asia&Corporate","Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2016-09,32.6539999018,5
"Pacific Asia&Corporate","Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2015-10,65.5250010425,4
"Pacific Asia&Corporate","Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2017-01,33.14499822833334,6
USCA&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,59.99000168,2016-12,27.89999962,1
USCA&Corporate,"Under Armour Hustle Storm Medium Duffle Bag",34.99000168,34.99000168,2016-05,-9.130000114,1
USCA&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,59.99000168,2016-07,9.27000010075,8
USCA&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,39.99000168,2016-06,-3.218000173799999,5
USCA&Corporate,"Glove It Urban Brick Golf Towel",15.98999977,15.98999977,2016-08,2.559999943,1
Africa&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,119.9800034,2016-08,-19.06000042,2
Africa&Corporate,"Titleist Pro V1x Golf Balls",47.99000168,95.98000336,2016-11,-155.1999969,1
Africa&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,79.98000336,2016-09,14.93999958,1
Europe&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,119.9800034,2016-12,11.755000355,2
Europe&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,79.98000336,2015-08,13.252499758874999,8
Europe&Corporate,"Glove It Women's Imperial Golf Glove",19.98999977,39.97999954,2016-09,18.60000038,1
Europe&Corporate,"Glove It Women's Mod Oval Golf Glove",19.98999977,39.97999954,2015-08,5.239999771,1
Europe&Corporate,"Glove It Imperial Golf Towel",15.98999977,31.97999954,2015-08,4.809999943,1
Europe&Corporate,"Nike Women's Tempo Shorts",30,60,2015-09,19.5,1
Europe&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,119.9800034,2015-10,34.8866672505,6
Europe&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,79.98000336,2015-09,-18.650000575,2
Europe&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,79.98000336,2015-07,29.480000176666667,3
LATAM&Corporate,"Glove It Women's Mod Oval 3-Zip Carry All Gol",21.98999977,43.97999954,2015-01,11.43000031,1
LATAM&Corporate,"Glove It Urban Brick Golf Towel",15.98999977,31.97999954,2017-04,4.579999864,2
LATAM&Corporate,"Glove It Women's Imperial Golf Glove",19.98999977,39.97999954,2015-03,-29.12999916,1
"Pacific Asia&Corporate","Team Golf Pittsburgh Steelers Putter Grip",24.98999977,49.97999954,2016-03,23.02000046,1
"Pacific Asia&Corporate","Team Golf Tennessee Volunteers Putter Grip",24.98999977,49.97999954,2015-11,4.690000057,1
"Pacific Asia&Corporate","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,79.98000336,2016-12,23.38999939,1
"Pacific Asia&Corporate","Titleist Pro V1x High Numbers Golf Balls",47.99000168,95.98000336,2016-10,4.539999962,1
USCA&Corporate,"Titleist Pro V1x Golf Balls",47.99000168,95.98000336,2016-12,20.39999962,1
USCA&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,79.98000336,2016-08,10.653333663,3
USCA&Corporate,"Bridgestone e6 Straight Distance NFL San Dieg",31.98999977,63.97999954,2016-07,-151.1499939,1
Africa&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,119.9700012,2017-01,35.27000046,1
Europe&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,119.9700012,2017-10,-73.12333742,3
Europe&Corporate,"Titleist Pro V1x High Numbers Personalized Go",51.99000168,155.9700012,2015-10,44.09999847,1
Europe&Corporate,"Nike Women's Tempo Shorts",30,90,2015-10,11.25,1
Europe&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,119.9700012,2015-10,26.843999862199997,5
Europe&Corporate,"Team Golf New England Patriots Putter Grip",24.98999977,74.97000122,2015-10,-1.049999952,1
Europe&Corporate,"Team Golf St. Louis Cardinals Putter Grip",24.98999977,74.97000122,2015-07,7.869999886,1
LATAM&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,179.9700012,2015-06,2.109999895,1
LATAM&Corporate,"Team Golf Pittsburgh Steelers Putter Grip",24.98999977,74.97000122,2017-02,20.36000061,1
LATAM&Corporate,"Glove It Women's Mod Oval 3-Zip Carry All Gol",21.98999977,65.97000122,2015-02,29.12999916,1
LATAM&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,179.9700012,2015-04,19.661250916125,8
LATAM&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,119.9700012,2015-03,42.29999924,1
LATAM&Corporate,"Titleist Pro V1x High Numbers Personalized Go",51.99000168,155.9700012,2015-03,51.59000015,1
LATAM&Corporate,"Titleist Pro V1x High Numbers Personalized Go",51.99000168,155.9700012,2017-02,50.95999908,1
LATAM&Corporate,"Glove It Women's Mod Oval 3-Zip Carry All Gol",21.98999977,65.97000122,2017-04,27.47999954,1
LATAM&Corporate,"Titleist Pro V1 High Numbers Personalized Gol",51.99000168,155.9700012,2015-01,42.11000061,1
LATAM&Corporate,"Glove It Women's Mod Oval Golf Glove",19.98999977,59.97000122,2015-06,21.13999939,1
"Pacific Asia&Corporate","Under Armour Hustle Storm Medium Duffle Bag",34.99000168,104.9700012,2016-02,21.72999954,1
"Pacific Asia&Corporate","Team Golf Texas Longhorns Putter Grip",24.98999977,74.97000122,2015-11,5.610000134,1
"Pacific Asia&Corporate","Team Golf New England Patriots Putter Grip",24.98999977,74.97000122,2015-11,23.87999916,1
"Pacific Asia&Corporate","Team Golf San Francisco Giants Putter Grip",24.98999977,74.97000122,2016-02,6.300000191,1
USCA&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,179.9700012,2016-12,59.52999878,1
USCA&Corporate,"Glove It Women's Mod Oval 3-Zip Carry All Gol",21.98999977,65.97000122,2016-07,23.79999924,1
USCA&Corporate,"Under Armour Hustle Storm Medium Duffle Bag",34.99000168,104.9700012,2016-04,32.20000076,1
USCA&Corporate,"Nike Women's Tempo Shorts",30,90,2016-08,33.75,1
USCA&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,179.9700012,2017-01,11.81000042,1
USCA&Corporate,"Team Golf Texas Longhorns Putter Grip",24.98999977,74.97000122,2016-06,-94.45999908,1
Africa&Corporate,"Team Golf Texas Longhorns Putter Grip",24.98999977,99.95999908,2016-08,-4.090000153,1
Europe&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,239.9600067,2016-09,69.179998415,2
Europe&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,159.9600067,2016-12,9.840000153,1
Europe&Corporate,"Glove It Imperial Golf Towel",15.98999977,63.95999908,2015-10,5.949999809,1
LATAM&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,239.9600067,2015-06,63.710000995,2
LATAM&Corporate,"Glove It Imperial Golf Towel",15.98999977,63.95999908,2017-04,-39.68000031,1
LATAM&Corporate,"Team Golf Pittsburgh Steelers Putter Grip",24.98999977,99.95999908,2015-04,23.46999931,1
LATAM&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,159.9600067,2015-06,10.19999981,1
LATAM&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,159.9600067,2017-02,-75.62499702650001,4
LATAM&Corporate,"Glove It Imperial Golf Towel",15.98999977,63.95999908,2015-03,13.97999954,2
LATAM&Corporate,"Team Golf Tennessee Volunteers Putter Grip",24.98999977,99.95999908,2015-01,6.300000191,1
"Pacific Asia&Corporate","Perfect Fitness Perfect Rip Deck",59.99000168,239.9600067,2015-10,61.43000031,1
"Pacific Asia&Corporate","Perfect Fitness Perfect Rip Deck",59.99000168,239.9600067,2017-01,61.52999941666667,3
"Pacific Asia&Corporate","Glove It Women's Imperial Golf Glove",19.98999977,79.95999908,2016-01,33.8199997,1
USCA&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,159.9600067,2016-12,47.58000183,1
USCA&Corporate,"Glove It Women's Mod Oval Golf Glove",19.98999977,79.95999908,2016-07,32.52000046,1
USCA&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,159.9600067,2016-08,38.07249900875,4
Africa&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,199.9499969,2016-08,66.23000336,1
Africa&Corporate,"Team Golf St. Louis Cardinals Putter Grip",24.98999977,124.9499969,2016-10,59.38999939,1
Europe&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2017-10,90.09000016333334,3
Europe&Corporate,"Team Golf Texas Longhorns Putter Grip",24.98999977,124.9499969,2015-08,5,1
Europe&Corporate,"Team Golf Tennessee Volunteers Putter Grip",24.98999977,124.9499969,2016-11,28.86000061,1
Europe&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2016-11,-17.86000061,1
Europe&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,199.9499969,2015-08,40.6649999625,4
Europe&Corporate,"Team Golf Tennessee Volunteers Putter Grip",24.98999977,124.9499969,2015-07,52.29999924,1
LATAM&Corporate,"Team Golf Tennessee Volunteers Putter Grip",24.98999977,124.9499969,2017-03,41.81000137,1
LATAM&Corporate,"Team Golf San Francisco Giants Putter Grip",24.98999977,124.9499969,2015-01,44.04000092,1
"Pacific Asia&Corporate","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,199.9499969,2016-10,-7.143333419999998,3
"Pacific Asia&Corporate","Bridgestone e6 Straight Distance NFL San Dieg",31.98999977,159.9499969,2015-12,40.31000137,1
"Pacific Asia&Corporate","Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2017-01,96.20000202333331,3
USCA&Corporate,"Team Golf New England Patriots Putter Grip",24.98999977,124.9499969,2016-06,40.66999817,1
USCA&Corporate,"Titleist Pro V1x High Numbers Personalized Go",51.99000168,259.9500122,2016-07,39.29999924,1
USCA&Corporate,"Team Golf Tennessee Volunteers Putter Grip",24.98999977,124.9499969,2016-05,-212.6000061,1
USCA&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,299.9500122,2017-01,26.39999962,1
Africa&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,59.99000168,2017-01,-0.14999985700000007,2
Africa&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,39.99000168,2016-10,9.0199997425,2
Africa&Corporate,"Glove It Imperial Golf Towel",15.98999977,15.98999977,2016-12,4.079999924,1
Africa&Corporate,"Titleist Pro V1x High Numbers Golf Balls",47.99000168,47.99000168,2016-12,14.59000015,1
Africa&Corporate,"Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2017-01,2.0286660553333324,15
Africa&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,59.99000168,2016-09,-22.0700001694,5
Africa&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,59.99000168,2016-12,22.4474997525,4
Africa&Corporate,"Glove It Women's Mod Oval 3-Zip Carry All Gol",21.98999977,21.98999977,2016-10,7.699999809,1
Europe&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,59.99000168,2015-09,-44.808571440857136,7
Europe&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,59.99000168,2016-10,17.703333216,3
Europe&Corporate,"Team Golf Texas Longhorns Putter Grip",24.98999977,24.98999977,2015-06,7.349999905,1
Europe&Corporate,"GolfBuddy VT3 GPS Watch",199.9900055,199.9900055,2017-08,86.94000244,1
Europe&Corporate,"Diamondback Boys' Insight 24 Performance Hybr",299.9899902,299.9899902,2017-09,61.42333285,3
Europe&Corporate,"Nike Women's Tempo Shorts",30,30,2015-10,-20.37000084,1
Europe&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,59.99000168,2017-10,19.894999505,2
Europe&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,59.99000168,2017-06,-4.196666398666667,3
Europe&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,39.99000168,2015-09,12.391666572166665,6
Europe&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,39.99000168,2016-12,6.610000134,1
Europe&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,39.99000168,2015-10,7.773333431,3
Europe&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,39.99000168,2017-08,6.7200000289999995,2
Europe&Corporate,"Bushnell Pro X7 Jolt Slope Rangefinder",599.9899902,599.9899902,2017-10,122.11333081333333,3
Europe&Corporate,"Glove It Women's Mod Oval Golf Glove",19.98999977,19.98999977,2016-12,-12.02000046,1
Europe&Corporate,"Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2016-12,77.14399911000001,5
Europe&Corporate,"Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2016-10,-92.83499766000001,4
Europe&Corporate,"Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2016-09,94.89799803000001,5
Europe&Corporate,"Diamondback Girls' Clarity 24 Hybrid Bike 201",299.9899902,299.9899902,2017-09,27.89999962,1
Europe&Corporate,"Nike Men's Kobe IX Elite Low Basketball Shoe",199.9900055,199.9900055,2017-09,77.08000183,1
Europe&Corporate,"Bridgestone e6 Straight Distance NFL Tennesse",31.98999977,31.98999977,2016-11,8.210000038,1
Europe&Corporate,"Team Golf Pittsburgh Steelers Putter Grip",24.98999977,24.98999977,2015-06,0.219999999,1
Europe&Corporate,"Bridgestone e6 Straight Distance NFL Carolina",31.98999977,31.98999977,2015-09,-44.86999893,1
Europe&Corporate,"Team Golf San Francisco Giants Putter Grip",24.98999977,24.98999977,2015-09,-14.68999958,1
Europe&Corporate,"Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2017-01,50.45000267499999,4
LATAM&Corporate,"Nike Men's Kobe IX Elite Low Basketball Shoe",199.9900055,199.9900055,2017-06,51.72500038,2
LATAM&Corporate,"Team Golf Texas Longhorns Putter Grip",24.98999977,24.98999977,2015-03,7.349999905,1
LATAM&Corporate,"Titleist Pro V1x Golf Balls",47.99000168,47.99000168,2015-02,13.17000008,1
LATAM&Corporate,"Team Golf Pittsburgh Steelers Putter Grip",24.98999977,24.98999977,2015-03,11.52000046,1
LATAM&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,59.99000168,2017-02,14.062857066500001,14
LATAM&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,59.99000168,2015-04,13.187272721454548,11
LATAM&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,39.99000168,2017-06,8.153333148,3
LATAM&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,39.99000168,2017-03,6.7939999578,5
LATAM&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,39.99000168,2015-05,6.07000014325,4
LATAM&Corporate,"Bridgestone e6 Straight Distance NFL San Dieg",31.98999977,31.98999977,2015-05,10.01000023,1
LATAM&Corporate,"Titleist Pro V1x Golf Balls",47.99000168,47.99000168,2015-03,3.599999905,1
LATAM&Corporate,"Titleist Pro V1x High Numbers Golf Balls",47.99000168,47.99000168,2017-04,-36.43999863,1
LATAM&Corporate,"Titleist Pro V1x High Numbers Golf Balls",47.99000168,47.99000168,2015-01,4.474999666,2
LATAM&Corporate,"GolfBuddy VT3 GPS Watch",199.9900055,199.9900055,2017-05,54.10999997666667,3
LATAM&Corporate,"Glove It Women's Mod Oval 3-Zip Carry All Gol",21.98999977,21.98999977,2015-05,4.929999828,1
LATAM&Corporate,"Nike Men's Fingertrap Max Training Shoe",124.9899979,124.9899979,2017-06,32.54999924,1
LATAM&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,39.99000168,2017-05,14.30000019,2
LATAM&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,39.99000168,2015-02,6.163999748,5
LATAM&Corporate,"Nike Men's Kobe IX Elite Low Basketball Shoe",199.9900055,199.9900055,2017-05,76.5,1
LATAM&Corporate,"Bridgestone e6 Straight Distance NFL Carolina",31.98999977,31.98999977,2017-01,15.84000015,1
LATAM&Corporate,"Team Golf Pittsburgh Steelers Putter Grip",24.98999977,24.98999977,2015-01,6.884999990500001,2
LATAM&Corporate,"Bridgestone e6 Straight Distance NFL Carolina",31.98999977,31.98999977,2017-03,9.609999657,1
LATAM&Corporate,"Team Golf Texas Longhorns Putter Grip",24.98999977,24.98999977,2017-03,11.14000034,1
"Pacific Asia&Corporate","Titleist Pro V1x High Numbers Golf Balls",47.99000168,47.99000168,2016-01,12.47000027,1
"Pacific Asia&Corporate","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,39.99000168,2015-12,1.962500035,4
"Pacific Asia&Corporate","Titleist Pro V1x High Numbers Personalized Go",51.99000168,51.99000168,2016-02,13,1
"Pacific Asia&Corporate","Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2016-04,62.935998726,5
"Pacific Asia&Corporate","Under Armour Hustle Storm Medium Duffle Bag",34.99000168,34.99000168,2016-04,17.5,1
"Pacific Asia&Corporate","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,39.99000168,2016-10,-31.894998548500002,2
"Pacific Asia&Corporate","Hirzl Women's Soffft Flex Golf Glove",17.98999977,17.98999977,2015-11,4.760000229,1
"Pacific Asia&Corporate","Glove It Women's Imperial Golf Glove",19.98999977,19.98999977,2016-10,9.31000042,1
"Pacific Asia&Corporate","Team Golf New England Patriots Putter Grip",24.98999977,24.98999977,2016-09,9,1
"Pacific Asia&Corporate","Glove It Urban Brick Golf Towel",15.98999977,15.98999977,2016-01,3.670000076,1
USCA&Corporate,"Bridgestone e6 Straight Distance NFL Tennesse",31.98999977,31.98999977,2016-04,15.05000019,1
USCA&Corporate,"Titleist Pro V1 High Numbers Personalized Gol",51.99000168,51.99000168,2016-07,22.45999908,1
USCA&Corporate,"Glove It Urban Brick Golf Towel",15.98999977,15.98999977,2016-04,-4.170000076,1
USCA&Corporate,"Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2016-12,-148.54999924999998,2
USCA&Corporate,"Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2016-09,67.5,1
USCA&Corporate,"Nike Women's Tempo Shorts",30,30,2016-09,10.07999992,1
USCA&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,39.99000168,2016-11,11.61999989,1
USCA&Corporate,"Glove It Women's Mod Oval 3-Zip Carry All Gol",21.98999977,21.98999977,2016-06,6.690000057,1
USCA&Corporate,"Team Golf St. Louis Cardinals Putter Grip",24.98999977,24.98999977,2016-05,-4.840000153,1
USCA&Corporate,"Titleist Pro V1 High Numbers Personalized Gol",51.99000168,51.99000168,2016-04,-10.53999996,1
USCA&Corporate,"Glove It Urban Brick Golf Towel",15.98999977,15.98999977,2016-07,3.670000076,1
USCA&Corporate,"Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2016-11,98.34999847,1
Africa&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,79.98000336,2016-11,-36.219999314999995,2
Africa&Corporate,"Team Golf New England Patriots Putter Grip",24.98999977,49.97999954,2016-11,15.77999973,1
Africa&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,119.9800034,2017-01,3.3524999600000003,4
Africa&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,119.9800034,2016-11,-18.57999992,1
Africa&Corporate,"Titleist Pro V1 High Numbers Personalized Gol",51.99000168,103.9800034,2017-01,10.22000027,1
Europe&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,119.9800034,2017-09,23.438000107,10
Europe&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,79.98000336,2017-06,-23.42999959,2
Europe&Corporate,"Elevation Training Mask 2.0",79.98999786,159.9799957,2017-06,17.71999931,1
Europe&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,119.9800034,2016-10,26.185000419999998,2
Europe&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,79.98000336,2017-09,17.66750004825,8
Europe&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,79.98000336,2016-09,29.730000495,2
Europe&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,79.98000336,2015-10,12.89749967975,4
Europe&Corporate,"Team Golf Pittsburgh Steelers Putter Grip",24.98999977,49.97999954,2015-07,15.06000042,1
Europe&Corporate,"Bridgestone e6 Straight Distance NFL Tennesse",31.98999977,63.97999954,2015-09,6.71999979,1
Europe&Corporate,"Elevation Training Mask 2.0",79.98999786,159.9799957,2017-07,3.279999971,1
Europe&Corporate,"Under Armour Hustle Storm Medium Duffle Bag",34.99000168,69.98000336,2016-11,6.650000095,1
Europe&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,119.9800034,2017-06,-2.9899997700000007,2
Europe&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,119.9800034,2016-11,14.865000250499998,2
Europe&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,119.9800034,2017-01,35.27999878,1
Europe&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,79.98000336,2017-10,24.15500021,2
Europe&Corporate,"Team Golf San Francisco Giants Putter Grip",24.98999977,49.97999954,2015-09,13.740000245000001,2
Europe&Corporate,"Titleist Pro V1x Golf Balls",47.99000168,95.98000336,2015-09,36.38999939,2
LATAM&Corporate,"Glove It Women's Mod Oval 3-Zip Carry All Gol",21.98999977,43.97999954,2015-02,1.220000029,1
LATAM&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,119.9800034,2015-02,25.18363579818182,11
LATAM&Corporate,"Bridgestone e6 Straight Distance NFL San Dieg",31.98999977,63.97999954,2015-04,16.93000031,1
LATAM&Corporate,"Glove It Women's Mod Oval 3-Zip Carry All Gol",21.98999977,43.97999954,2017-02,3.789999962,1
LATAM&Corporate,"Team Golf Pittsburgh Steelers Putter Grip",24.98999977,49.97999954,2015-04,13.22000027,1
LATAM&Corporate,"Titleist Pro V1 High Numbers Personalized Gol",51.99000168,103.9800034,2017-01,24.32999992,1
LATAM&Corporate,"Glove It Women's Mod Oval 3-Zip Carry All Gol",21.98999977,43.97999954,2017-03,9.239999771,1
LATAM&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,119.9800034,2017-01,35.090000155,2
LATAM&Corporate,"Titleist Pro V1x High Numbers Personalized Go",51.99000168,51.99000168,2015-04,15.13000011,1
LATAM&Corporate,"Glove It Imperial Golf Towel",15.98999977,15.98999977,2015-03,6.659999847,1
LATAM&Corporate,"Team Golf Pittsburgh Steelers Putter Grip",24.98999977,24.98999977,2017-03,7,1
"Pacific Asia&Corporate","Hirzl Women's Soffft Flex Golf Glove",17.98999977,17.98999977,2016-01,0.529999971,1
"Pacific Asia&Corporate","Under Armour Girls' Toddler Spine Surge Runni",39.99000168,39.99000168,2016-09,11.7150001525,2
USCA&Corporate,"Bridgestone e6 Straight Distance NFL San Dieg",31.98999977,31.98999977,2016-06,14.43000031,1
USCA&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,39.99000168,2016-12,-8.369999886,1
USCA&Corporate,"Team Golf Tennessee Volunteers Putter Grip",24.98999977,24.98999977,2016-05,9.979999542,1
LATAM&Corporate,"Glove It Urban Brick Golf Towel",15.98999977,31.97999954,2017-03,7.980000019,1
LATAM&Corporate,"Glove It Women's Imperial Golf Glove",19.98999977,39.97999954,2015-04,3.609999895,1
"Pacific Asia&Corporate","Hirzl Women's Soffft Flex Golf Glove",17.98999977,35.97999954,2016-10,12.93000031,1
"Pacific Asia&Corporate","Glove It Women's Imperial Golf Glove",19.98999977,39.97999954,2016-04,13.93999958,1
Africa&Corporate,"Team Golf Pittsburgh Steelers Putter Grip",24.98999977,74.97000122,2016-11,27.38999939,1
Europe&Corporate,"Perfect Fitness Perfect Rip Deck",59.99000168,179.9700012,2017-10,23.793333373999996,3
Europe&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,119.9700012,2016-12,-48.59000015,1
LATAM&Corporate,"Team Golf San Francisco Giants Putter Grip",24.98999977,74.97000122,2015-03,35.99000168,1
"Pacific Asia&Corporate","Bridgestone e6 Straight Distance NFL San Dieg",31.98999977,95.97000122,2015-12,45.59999847,1
USCA&Corporate,"Bridgestone e6 Straight Distance NFL Carolina",31.98999977,95.97000122,2016-04,25.38999939,1
Africa&Corporate,"Glove It Women's Mod Oval Golf Glove",19.98999977,79.95999908,2016-12,5.099999905,1
Europe&Corporate,"Bridgestone e6 Straight Distance NFL Carolina",31.98999977,127.9599991,2015-10,55.93000031,1
Europe&Corporate,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,159.9600067,2017-06,51.18999863,1
Africa&Consumer,"Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2016-09,32.82111104411111,27
Africa&Consumer,"Perfect Fitness Perfect Rip Deck",59.99000168,59.99000168,2016-09,10.979230642999998,13
Africa&Consumer,"Perfect Fitness Perfect Rip Deck",59.99000168,59.99000168,2016-12,11.904615319923078,13
Africa&Consumer,"Team Golf New England Patriots Putter Grip",24.98999977,24.98999977,2016-11,10.80000019,1
Africa&Consumer,"Titleist Pro V1x High Numbers Personalized Go",51.99000168,51.99000168,2016-09,-35.50999832,1
Africa&Consumer,"Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2016-10,61.15931016662067,29
Africa&Consumer,"Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2017-01,24.5045009635,20
Africa&Consumer,"Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2016-11,23.895926083333343,27
Africa&Consumer,"Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2016-12,27.10999880189473,19
Africa&Consumer,"Perfect Fitness Perfect Rip Deck",59.99000168,59.99000168,2016-11,21.1779999718,5
Africa&Consumer,"Perfect Fitness Perfect Rip Deck",59.99000168,59.99000168,2016-10,-16.0519998558,10
Africa&Consumer,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,39.99000168,2016-11,-3.0860002516,5
Africa&Consumer,"Titleist Pro V1 High Numbers Personalized Gol",51.99000168,51.99000168,2016-11,22.70999908,1
Europe&Consumer,"Perfect Fitness Perfect Rip Deck",59.99000168,59.99000168,2017-07,12.573157887631579,19
Europe&Consumer,"Under Armour Girls' Toddler Spine Surge Runni",39.99000168,39.99000168,2015-08,0.17583344441666657,12
Europe&Consumer,"Glove It Women's Mod Oval Golf Glove",19.98999977,19.98999977,2015-10,5.429999828,1
Europe&Consumer,"Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2015-10,23.08282705021739,46
Europe&Consumer,"Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2017-07,7.415218215652177,69
Europe&Consumer,"Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2015-06,25.727045435749996,44
Europe&Consumer,"Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2017-06,62.33133234,15
Europe&Consumer,"Diamondback Women's Serene Classic Comfort Bi",299.980011,299.980011,2017-08,46.18702088014893,47
Europe&Consumer,"Diamondback Girls' Clarity 24 Hybrid Bike 201",299.9899902,299.9899902,2017-09,106.757998666,5
